user_id,item_id,job_company,job_scope,rating,user_profile,interaction_type
602,9,Bank Rakyat (Malaysia),Financial and Banking Services,4,Business Professional,favorite
602,143,Galaxy Aerospace,Manufacturing and Industrial Services,1,Business Professional,favorite
604,96,Rangkaian Hotel Seri Malaysia,Consumer Services,5,Tech Enthusiast,view
605,104,2X,Technology and IT Services,2,Business Professional,view
606,147,BRAND'S Suntory,Manufacturing and Industrial Services,2,Tech Enthusiast,view
606,56,MoneyMatch (Malaysia),Financial and Banking Services,5,Tech Enthusiast,view
607,147,BRAND'S Suntory,Manufacturing and Industrial Services,3,Healthcare Worker,favorite
607,135,Tealive,Healthcare and Wellness,4,Healthcare Worker,view
607,28,Malaysia Debt Ventures,Financial and Banking Services,4,Healthcare Worker,view
608,2,Lotus's Malaysia,Retail and Consumer Services,5,Tech Enthusiast,favorite
612,42,Chemical Company of Malaysia,Manufacturing and Industrial Services,3,Healthcare Worker,view
612,163,INTI International University & Colleges,Education and Training,5,Healthcare Worker,view
614,171,CUCKOO International,Retail and Consumer Services,3,Healthcare Worker,favorite
614,129,Become (Malaysia),Retail and Consumer Services,5,Healthcare Worker,view
615,149,Genting,Consumer Services,4,Healthcare Worker,favorite
615,139,Taylors Education Group,Education and Training,5,Healthcare Worker,view
617,40,Nippon Paint (Malaysia),Manufacturing and Industrial Services,5,Healthcare Worker,view
619,79,DH SSC Malaysia,Technology and IT Services,1,Business Professional,view
619,113,KRA Group,Consumer Services,3,Business Professional,click
621,169,UMW Toyota,Manufacturing and Industrial Services,5,Tech Enthusiast,favorite
623,28,Malaysia Debt Ventures,Financial and Banking Services,3,Tech Enthusiast,view
624,111,ELMLAB,Technology and IT Services,3,Healthcare Worker,favorite
625,25,Human Resource Development (Malaysia),Consumer Services,4,Business Professional,view
625,97,CAS Malaysia,Technology and IT Services,5,Business Professional,favorite
626,158,Novugen,Healthcare and Wellness,2,Healthcare Worker,favorite
626,72,Malaysia LNG,Manufacturing and Industrial Services,1,Healthcare Worker,favorite
626,63,Forest Research Institute Malaysia,Technology and IT Services,2,Healthcare Worker,favorite
629,24,Telekom Malaysia,Technology and IT Services,5,Healthcare Worker,view
631,40,Nippon Paint (Malaysia),Manufacturing and Industrial Services,2,Tech Enthusiast,favorite
632,96,Rangkaian Hotel Seri Malaysia,Consumer Services,5,Tech Enthusiast,view
633,24,Telekom Malaysia,Technology and IT Services,5,Business Professional,click
633,88,Institute of Diplomacy and Foreign Relations Malaysia,Consumer Services,3,Business Professional,favorite
634,161,DPO International,Healthcare and Wellness,2,Healthcare Worker,favorite
635,154,English Language,Education and Training,3,Tech Enthusiast,view
635,72,Malaysia LNG,Manufacturing and Industrial Services,3,Tech Enthusiast,view
637,10,IRIS (Malaysia),Financial and Banking Services,2,Healthcare Worker,view
639,143,Galaxy Aerospace,Manufacturing and Industrial Services,3,Tech Enthusiast,favorite
640,58,Malaysia Transformer Manufacturing,Manufacturing and Industrial Services,4,Tech Enthusiast,favorite
640,74,Malaysia Rail Link,Transportation,1,Tech Enthusiast,favorite
642,80,Malaysia Competition Commission,Consumer Services,4,Tech Enthusiast,view
644,100,7eleven,Retail and Consumer Services,1,Tech Enthusiast,favorite
644,124,STRAND Aerospace,Manufacturing and Industrial Services,5,Tech Enthusiast,click
646,31,Delivery Hero (Malaysia),Consumer Services,1,Tech Enthusiast,favorite
646,131,VGI Global,Consumer Services,1,Tech Enthusiast,view
648,127,Mechmar,Manufacturing and Industrial Services,3,Business Professional,favorite
651,47,Panasonic Appliances Air-Conditioning Malaysia,Manufacturing and Industrial Services,2,Healthcare Worker,click
652,115,Payments Network,Financial and Banking Services,5,Tech Enthusiast,view
652,60,MYSense (Malaysia),Technology and IT Services,5,Tech Enthusiast,view
654,16,SilTerra Malaysia Sdn. Bhd.,Manufacturing and Industrial Services,2,Business Professional,view
654,164,Sepakat Setia Perunding,Consumer Services,2,Business Professional,view
655,108,Bank Muamalat,Financial and Banking Services,2,Business Professional,view
656,42,Chemical Company of Malaysia,Manufacturing and Industrial Services,2,Business Professional,view
656,143,Galaxy Aerospace,Manufacturing and Industrial Services,4,Business Professional,favorite
656,18,SOCAR MOBILITY MALAYSIA,Consumer Services,3,Business Professional,favorite
657,5,Sun Pharmaceutical (Malaysia),Healthcare and Wellness,1,Healthcare Worker,click
658,71,Jabatan Kimia Malaysia,Consumer Services,1,Business Professional,favorite
658,171,CUCKOO International,Retail and Consumer Services,4,Business Professional,click
659,54,Composites Technology Research Malaysia,Manufacturing and Industrial Services,3,Healthcare Worker,favorite
659,6,Lemon Sky Studios (Malaysia),Media and Entertainment,5,Healthcare Worker,click
659,162,Safetyware,Healthcare and Wellness,2,Healthcare Worker,click
661,42,Chemical Company of Malaysia,Manufacturing and Industrial Services,3,Business Professional,view
661,133,OCIM,Manufacturing and Industrial Services,3,Business Professional,favorite
662,101,Tentacle Technologies,Technology and IT Services,4,Tech Enthusiast,favorite
662,19,Kementerian Kesihatan Malaysia,Healthcare and Wellness,3,Tech Enthusiast,view
663,99,J&T Express,Consumer Services,1,Healthcare Worker,view
663,60,MYSense (Malaysia),Technology and IT Services,3,Healthcare Worker,view
664,51,ABC (Malaysia),Media and Entertainment,1,Business Professional,view
665,18,SOCAR MOBILITY MALAYSIA,Consumer Services,5,Business Professional,view
665,24,Telekom Malaysia,Technology and IT Services,3,Business Professional,favorite
665,0,Trapo (Malaysia),Manufacturing and Industrial Services,4,Business Professional,click
666,14,Prasarana Malaysia Berhad,Consumer Services,5,Healthcare Worker,view
666,9,Bank Rakyat (Malaysia),Financial and Banking Services,4,Healthcare Worker,view
667,21,Setel (Malaysia),Financial and Banking Services,5,Healthcare Worker,favorite
668,51,ABC (Malaysia),Media and Entertainment,4,Healthcare Worker,favorite
670,43,Hanwha Q Cells Malaysia,Manufacturing and Industrial Services,5,Business Professional,view
675,148,Hitachi eBworx,Financial and Banking Services,1,Tech Enthusiast,favorite
675,102,Agrobank,Financial and Banking Services,5,Tech Enthusiast,view
676,161,DPO International,Healthcare and Wellness,5,Tech Enthusiast,favorite
678,147,BRAND'S Suntory,Manufacturing and Industrial Services,4,Healthcare Worker,view
678,15,Monash University Malaysia,Education and Training,3,Healthcare Worker,view
679,77,Swift Energy (Malaysia),Manufacturing and Industrial Services,4,Business Professional,favorite
679,161,DPO International,Healthcare and Wellness,1,Business Professional,view
681,30,Department of Statistics Malaysia,Consumer Services,2,Tech Enthusiast,favorite
681,166,NationGate Solution,Technology and IT Services,3,Tech Enthusiast,view
682,74,Malaysia Rail Link,Transportation,2,Business Professional,view
684,125,HICOM Automotive Manufacturers,Manufacturing and Industrial Services,1,Business Professional,view
685,153,City University College of Science and Technology,Education and Training,4,Tech Enthusiast,favorite
686,120,George Kent,Consumer Services,3,Business Professional,view
686,153,City University College of Science and Technology,Education and Training,5,Business Professional,click
686,46,ASE Electronics Malaysia,Manufacturing and Industrial Services,1,Business Professional,favorite
686,154,English Language,Education and Training,1,Business Professional,click
687,5,Sun Pharmaceutical (Malaysia),Healthcare and Wellness,1,Tech Enthusiast,favorite
690,23,Great Eastern Malaysia,Financial and Banking Services,5,Business Professional,click
693,157,SalesWorks,Consumer Services,3,Healthcare Worker,favorite
693,148,Hitachi eBworx,Financial and Banking Services,5,Healthcare Worker,favorite
693,137,Troopers Innovation,Technology and IT Services,2,Healthcare Worker,favorite
694,26,University Malaysia Kelantan,Education and Training,4,Healthcare Worker,favorite
695,52,Universiti Tun Hussein Onn Malaysia,Education and Training,5,Healthcare Worker,favorite
696,26,University Malaysia Kelantan,Education and Training,5,Healthcare Worker,view
696,31,Delivery Hero (Malaysia),Consumer Services,3,Healthcare Worker,click
698,2,Lotus's Malaysia,Retail and Consumer Services,5,Business Professional,favorite
700,40,Nippon Paint (Malaysia),Manufacturing and Industrial Services,2,Tech Enthusiast,favorite
701,133,OCIM,Manufacturing and Industrial Services,4,Business Professional,favorite
701,73,Alliance Steel (Malaysia),Manufacturing and Industrial Services,1,Business Professional,view
704,49,Courts (Malaysia),Retail and Consumer Services,4,Healthcare Worker,click
705,128,Penfibre,Manufacturing and Industrial Services,1,Tech Enthusiast,click
706,75,Elentec (Malaysia),Manufacturing and Industrial Services,3,Tech Enthusiast,favorite
706,79,DH SSC Malaysia,Technology and IT Services,1,Tech Enthusiast,view
706,170,iMoney Group,Financial and Banking Services,3,Tech Enthusiast,view
708,5,Sun Pharmaceutical (Malaysia),Healthcare and Wellness,4,Healthcare Worker,view
708,141,Jobstreet.com,Education and Training,1,Healthcare Worker,favorite
709,135,Tealive,Healthcare and Wellness,4,Business Professional,view
711,53,SVO Group (Malaysia),Retail and Consumer Services,5,Tech Enthusiast,view
713,95,Human Resources Development Fund Malaysia,Consumer Services,1,Tech Enthusiast,favorite
713,58,Malaysia Transformer Manufacturing,Manufacturing and Industrial Services,4,Tech Enthusiast,favorite
714,110,MRANTI,Technology and IT Services,4,Healthcare Worker,favorite
714,50,Percetakan Nasional Malaysia Berhad,Media and Entertainment,1,Healthcare Worker,favorite
716,47,Panasonic Appliances Air-Conditioning Malaysia,Manufacturing and Industrial Services,1,Healthcare Worker,view
716,39,Syarikat Takaful Malaysia Berhad,Financial and Banking Services,4,Healthcare Worker,view
716,121,Agensi Nuklear,Manufacturing and Industrial Services,3,Healthcare Worker,favorite
716,10,IRIS (Malaysia),Financial and Banking Services,3,Healthcare Worker,view
717,64,University Malaysia of Computer Science & Engineering,Education and Training,1,Tech Enthusiast,view
717,25,Human Resource Development (Malaysia),Consumer Services,5,Tech Enthusiast,favorite
717,162,Safetyware,Healthcare and Wellness,5,Tech Enthusiast,favorite
718,26,University Malaysia Kelantan,Education and Training,2,Tech Enthusiast,view
718,147,BRAND'S Suntory,Manufacturing and Industrial Services,4,Tech Enthusiast,click
718,27,Clinical Research Malaysia,Healthcare and Wellness,3,Tech Enthusiast,view
719,112,The Edge Markets,Media and Entertainment,3,Tech Enthusiast,favorite
721,112,The Edge Markets,Media and Entertainment,5,Healthcare Worker,favorite
723,158,Novugen,Healthcare and Wellness,5,Business Professional,favorite
724,81,EDS (Malaysia),Technology and IT Services,4,Healthcare Worker,view
724,48,Free Malaysia Today,Media and Entertainment,2,Healthcare Worker,view
727,24,Telekom Malaysia,Technology and IT Services,3,Healthcare Worker,view
728,28,Malaysia Debt Ventures,Financial and Banking Services,2,Tech Enthusiast,favorite
729,47,Panasonic Appliances Air-Conditioning Malaysia,Manufacturing and Industrial Services,1,Healthcare Worker,view
730,117,Bank Pembangunan,Financial and Banking Services,1,Healthcare Worker,view
730,140,Meta Research,Technology and IT Services,3,Healthcare Worker,view
731,59,IAC (Malaysia),Consumer Services,5,Business Professional,click
732,163,INTI International University & Colleges,Education and Training,5,Business Professional,view
732,43,Hanwha Q Cells Malaysia,Manufacturing and Industrial Services,2,Business Professional,click
733,147,BRAND'S Suntory,Manufacturing and Industrial Services,5,Healthcare Worker,view
738,37,AVANA (Malaysia),Technology and IT Services,2,Tech Enthusiast,favorite
740,93,Finisar (Malaysia),Manufacturing and Industrial Services,5,Business Professional,view
741,98,Vantage Point Consulting (Malaysia),Consumer Services,3,Business Professional,view
742,99,J&T Express,Consumer Services,4,Healthcare Worker,view
743,138,Manipal International University,Education and Training,3,Business Professional,click
743,99,J&T Express,Consumer Services,5,Business Professional,click
744,15,Monash University Malaysia,Education and Training,3,Tech Enthusiast,favorite
744,61,Universiti Sains Islam Malaysia,Education and Training,4,Tech Enthusiast,view
745,82,Aerospace Composites Malaysia,Manufacturing and Industrial Services,5,Healthcare Worker,click
746,77,Swift Energy (Malaysia),Manufacturing and Industrial Services,4,Tech Enthusiast,click
746,35,Early Autism Project (Malaysia),Healthcare and Wellness,3,Tech Enthusiast,favorite
746,123,Maqo,Manufacturing and Industrial Services,4,Tech Enthusiast,click
748,124,STRAND Aerospace,Manufacturing and Industrial Services,1,Business Professional,favorite
748,47,Panasonic Appliances Air-Conditioning Malaysia,Manufacturing and Industrial Services,5,Business Professional,view
755,169,UMW Toyota,Manufacturing and Industrial Services,2,Healthcare Worker,click
757,43,Hanwha Q Cells Malaysia,Manufacturing and Industrial Services,1,Tech Enthusiast,view
758,50,Percetakan Nasional Malaysia Berhad,Media and Entertainment,5,Healthcare Worker,view
760,100,7eleven,Retail and Consumer Services,1,Tech Enthusiast,favorite
762,144,SUPA,Technology and IT Services,2,Healthcare Worker,favorite
762,169,UMW Toyota,Manufacturing and Industrial Services,1,Healthcare Worker,favorite
762,127,Mechmar,Manufacturing and Industrial Services,5,Healthcare Worker,view
763,59,IAC (Malaysia),Consumer Services,5,Tech Enthusiast,favorite
763,143,Galaxy Aerospace,Manufacturing and Industrial Services,1,Tech Enthusiast,view
768,113,KRA Group,Consumer Services,3,Tech Enthusiast,click
770,127,Mechmar,Manufacturing and Industrial Services,1,Healthcare Worker,view
770,59,IAC (Malaysia),Consumer Services,5,Healthcare Worker,favorite
